gene_id,S17S17_1,S17S17_2,S17S17_3,S17SDMSO_1,S17SDMSO_2,S17SDMSO_3,S5S1_1,S5S1_2,S5S1_3,S5SDMSO_1,S5SDMSO_2,S5SDMSO_3,S17S18_1,S17S18_2,S17S18_3,S13S8_1,S13S8_2,S13S8_3,S13SDMSO_1,S13SDMSO_2,S13SDMSO_3,S6S6_1,S6S6_2,S6S6_3,S6SDMSO_1,S6SDMSO_2,S6SDMSO_3
KAZALD1,6.08294,7.07444,4.36379,3.82047,4.4262,3.70081,11.9094,14.5712,13.1381,7.91901,8.01559,9.09556,4.77147,5.29991,5.09699,2.39282,2.52549,3.18748,4.51193,6.61407,6.25508,9.19534,7.58831,8.24159,9.74519,10.2426,10.5192
KAZN,0.766547,0.822412,0.567678,0.545991,0.675346,0.654013,0.640369,0.713345,0.61338,0.500805,0.575551,0.576002,0.517263,0.7982,0.796299,0.422999,0.400866,0.411309,0.6708,0.716748,0.666836,0.721918,0.7346,0.770858,0.671326,0.59889,0.687363
KBTBD11,0.592262,0.608629,0.447687,0.515329,0.5802,0.429729,0.786398,0.805952,0.784282,0.870711,0.763019,0.728618,0.492563,0.773969,0.588295,0.865911,1.16828,1.0614,0.682956,0.456663,0.542035,0.681257,0.573477,0.664039,0.668499,0.752062,0.782485
KBTBD12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KBTBD13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191565,0.0,0.0,0.0,0.0,0.0,0.0
KBTBD2,15.771,15.656,16.838,17.2696,16.5092,15.8988,18.7958,16.1571,20.7155,20.3052,19.8114,20.5502,16.8928,17.1477,14.9223,11.3129,12.1846,11.1847,16.0424,5.98413,9.82853,20.1844,21.6962,21.4908,17.4964,15.1384,16.3308
KBTBD3,0.352952,0.494966,0.612267,0.321672,0.345518,0.433453,0.220952,0.23426,0.302247,0.394148,0.27356,0.327769,0.573776,0.427633,0.363096,0.126106,0.112878,0.157273,0.172515,0.154646,0.123391,0.284308,0.333375,0.328218,0.282596,0.30869,0.456363
KBTBD4,9.26835,8.43456,9.03509,9.63873,8.42152,8.93436,9.28752,11.299,8.99018,9.38832,8.45115,9.91158,9.12065,8.01262,9.0588,14.3772,13.2555,13.4656,10.8351,12.6277,12.148,8.39064,7.69066,8.13042,9.32068,10.7411,10.3101
KBTBD6,1.90509,2.00036,1.80033,2.37227,2.28631,1.77044,2.78588,2.08914,3.00702,2.95088,2.74015,2.87243,2.03279,2.74339,2.21548,1.67809,2.14218,1.57747,3.51382,1.50245,1.86061,2.91911,2.72299,3.52958,2.43115,2.21231,2.00169
KBTBD7,3.13185,3.61386,3.30897,4.00188,3.97961,3.54151,4.39083,3.81787,4.47671,4.47911,4.91141,4.78604,4.06501,4.19678,3.45311,2.60783,2.34841,3.29895,4.54563,2.24146,3.93424,4.85058,4.48607,5.01012,4.60418,3.53972,4.27111
KBTBD8,0.312754,0.386666,0.468088,0.456247,0.679234,0.632821,0.228598,0.25193,0.289971,0.266763,0.316595,0.240818,0.512703,0.332357,0.341579,0.586062,0.584911,0.698822,0.493298,0.145771,0.177316,0.371845,0.349596,0.219466,0.289165,0.431584,0.300059
KCMF1,8.29991,8.60108,7.54822,7.2687,7.63644,6.82203,7.82714,7.22503,6.77388,7.8076,8.13611,8.13424,7.88531,8.00601,8.89648,15.5891,15.1343,14.6666,6.95822,6.50743,6.3999,9.02259,9.02717,9.5813,7.26465,7.69614,7.83174
KCNA1,0.0,0.0,0.0,0.0,0.00582107,0.00607154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNA10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231546,0.0,0.0,0.0,0.0,0.0,0.0687996,0.0208605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNA4,0.0,0.0113646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNA7,0.0,0.0,0.0,0.0,0.0209864,0.0,0.00984503,0.00980909,0.00992946,0.0297159,0.0205449,0.0106912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106222,0.0,0.0,0.0189731,0.0,0.0,0.0,0.0
KCNAB1,0.0165241,0.0,0.0154173,0.0405234,0.0326289,0.0461053,0.0176881,0.0415093,0.0290862,0.023884,0.0218597,0.014595,0.0294873,0.00962665,0.012415,0.00293129,0.00918652,0.0118684,0.00843617,0.00578684,0.0215609,0.0111663,0.0211756,0.0226733,0.00836215,0.0167661,0.0327885
KCNAB2,1.12419,1.34127,0.960229,1.09772,1.26331,1.53219,0.868156,1.3318,0.94798,0.810165,1.08258,1.00355,1.16003,1.0146,1.32805,3.3894,3.56936,3.12067,1.14425,1.86356,1.76338,1.08295,0.806233,0.705519,0.97971,1.29139,1.3646
KCNAB3,0.195555,0.216254,0.334444,0.216118,0.282291,0.233951,0.172369,0.0992462,0.10134,0.197417,0.175335,0.195452,0.28251,0.141805,0.358966,0.167864,0.126559,0.0686435,0.214967,0.130105,0.124721,0.211198,0.278489,0.291354,0.216222,0.373149,0.236822
KCNB1,0.0115737,0.0072327,0.0142688,0.00710019,0.00338828,0.00355252,0.0275167,0.0166154,0.0171271,0.00973968,0.0234803,0.00352468,0.0149508,0.0112167,0.0105685,0.0368545,0.0616948,0.0499862,0.0206247,0.0134993,0.0180907,0.0101013,0.0162447,0.00343713,0.0271924,0.0477603,0.0180163
KCNB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00393412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNC1,0.0,0.0242766,0.00600681,0.0059942,0.0,0.0305489,0.0169981,0.0112199,0.0114041,0.0,0.0171335,0.00589257,0.0,0.00619255,0.0,0.0,0.0,0.0108294,0.0421295,0.00567056,0.0488419,0.0278459,0.0,0.017105,0.0,0.0128184,0.0118217
KCNC2,0.0184171,0.0,0.00864246,0.0,0.0083082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0089718,0.0,0.0,0.0,0.0,0.00795956,0.0,0.00855034,0.0,0.0,0.0,0.0,0.0,0.0165581
KCNC3,1.80101,1.97084,1.32702,1.44885,1.18496,1.39423,1.91309,1.7039,2.50416,1.74386,1.48573,1.49146,1.53649,1.30443,1.18751,3.09161,3.62922,3.09805,2.27271,2.48109,2.25449,1.87781,2.25633,2.34505,2.09229,1.74884,1.85101
KCNC4,0.112039,0.271828,0.104965,0.21161,0.130036,0.216814,0.199986,0.318397,0.284282,0.125809,0.121381,0.133212,0.146826,0.208996,0.165172,1.06255,0.880411,0.855547,0.31495,0.388072,0.254043,0.231614,0.257375,0.147161,0.343583,0.182059,0.160082
KCND1,0.254332,0.199045,0.254613,0.178472,0.202667,0.380165,0.276475,0.312243,0.430854,0.448178,0.294709,0.464252,0.178254,0.564161,0.324024,0.134698,0.120755,0.191766,0.171631,0.107884,0.281856,0.408253,0.459398,0.402938,0.32514,0.358664,0.363732
KCND2,0.00591226,0.0,0.0,0.0,0.0,0.0,0.0,0.00497257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00554402,0.0,0.0,0.0,0.0,0.0,0.0
KCND3,0.24368,0.276845,0.222896,0.203214,0.194315,0.154444,0.332692,0.330633,0.395603,0.342198,0.305275,0.287426,0.230966,0.265761,0.245391,0.449283,0.409277,0.374141,0.198301,0.200121,0.211644,0.227737,0.259208,0.242067,0.319241,0.246209,0.291552
KCNE1,0.0,0.0,0.0,0.00713775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00681771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNE1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114441,0.0,0.0,0.0,0.0,0.0221035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNE2,0.162223,0.0,0.0966676,0.0,0.0,0.0486457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0479038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNE3,0.0,0.0,0.0,0.0128935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139271,0.0
KCNE4,0.51423,0.63884,0.670315,0.927026,0.721543,0.718901,0.655063,0.671155,0.391503,0.39087,0.389098,0.320413,1.58384,0.466863,0.679438,4.12446,3.74463,4.45968,2.42122,3.6711,3.41264,0.357294,0.380957,0.27398,0.37983,0.401135,0.280479
KCNE5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNF1,2.14606,1.27968,1.53879,2.50953,3.28892,2.96566,1.83702,2.38518,1.4418,1.99264,2.52638,2.1029,2.4437,1.64156,3.05348,3.88553,3.85793,4.33286,6.09528,9.18115,6.56136,2.78713,2.07746,2.28882,2.48954,2.75948,2.51906
KCNG1,0.73977,0.59571,0.566405,0.82633,0.910705,0.899832,0.44624,0.42443,0.471559,0.68058,0.651929,0.572005,0.539129,0.568071,0.57914,0.501763,0.896868,0.737007,0.738588,1.0635,0.783821,0.804748,0.602953,0.698238,0.725796,0.747576,0.811561
KCNG2,0.0,0.0,0.0,0.00718986,0.0,0.0,0.0,0.0,0.0,0.00650861,0.0,0.0,0.00728415,0.0,0.0,0.0326153,0.0,0.0,0.0,0.0,0.0,0.00647475,0.0127869,0.0,0.0,0.0,0.0
KCNG3,0.232747,0.198829,0.146284,0.150946,0.0904189,0.0373902,0.0683378,0.0974532,0.0511475,0.0320918,0.0331187,0.052559,0.154728,0.131579,0.181654,0.251521,0.103596,0.168671,0.102073,0.185341,0.127226,0.192522,0.156434,0.0834164,0.212097,0.0949425,0.0848619
KCNG4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167411,0.0,0.0,0.0,0.0,0.0,0.0,0.0171412,0.0,0.0,0.0,0.0
KCNH1,0.106816,0.0315986,0.03136,0.0366275,0.0701326,0.0314323,0.0747312,0.106574,0.079642,0.0958365,0.0592687,0.0568041,0.076575,0.0766546,0.0930466,0.0490611,0.00999263,0.0194929,0.0657733,0.0644076,0.0795116,0.0336245,0.0516543,0.0595474,0.111984,0.0568701,0.0205586
KCNH2,0.882278,0.847476,0.802448,0.923103,0.895074,0.994983,0.515329,0.695983,0.603825,0.463748,0.644573,0.515257,0.578361,0.494546,0.810517,3.59781,3.56228,3.0528,1.26501,1.7334,1.71373,0.660034,0.690689,0.713828,0.486612,0.88421,0.657209
KCNH3,0.356653,0.289068,0.319568,0.448823,0.277269,0.294631,0.304346,0.323862,0.27126,0.116213,0.107734,0.175665,0.271398,0.305711,0.39614,0.875151,0.93012,1.00585,0.407026,0.505256,0.844208,0.126571,0.128079,0.118051,0.320097,0.36392,0.22394
KCNH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNH5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNH6,0.0,0.0,0.0108444,0.0,0.0,0.0,0.0104515,0.0,0.0,0.0,0.0,0.0,0.0224833,0.0,0.0,0.0,0.0,0.0,0.0,0.010535,0.0227687,0.01046,0.0,0.0,0.0108702,0.0,0.0
KCNH7,0.0,0.0,0.00923063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094757,0.0,0.0,0.0,0.0,0.0,0.0
KCNH8,0.0,0.0149012,0.0,0.0,0.0284225,0.00738873,0.00717763,0.00684444,0.014188,0.0266165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01408,0.00692806,0.00699653,0.0,0.0,0.0,0.00706236,0.0278522,0.0,0.00748395
KCNIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNIP2,0.122113,0.0495202,0.0821188,0.064485,0.10836,0.11477,0.152689,0.0907611,0.21574,0.075233,0.234359,0.225284,0.168009,0.168204,0.063343,0.0895863,0.195142,0.0293239,0.0651297,0.0916093,0.0821922,0.0901684,0.0891256,0.155646,0.13763,0.174057,0.0478039
KCNIP3,0.138895,0.147289,0.0282272,0.227043,0.178443,0.159997,0.148103,0.190835,0.081379,0.0934164,0.124694,0.142139,0.145665,0.0743045,0.110474,0.271261,0.241442,0.275181,0.136433,0.313041,0.3355,0.245838,0.160507,0.153234,0.395116,0.202974,0.20488
KCNIP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00859099,0.0,0.0040305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNJ1,0.0302314,0.014184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0130778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNJ10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNJ11,1.98906,2.58508,1.97066,1.4036,1.84829,1.82057,1.72276,1.71214,1.16425,1.34008,1.37219,1.23661,1.77765,2.24208,1.93379,2.29475,1.44948,1.48258,1.36327,2.14389,1.7896,1.90718,1.51874,1.34176,1.68284,1.84287,1.66831
KCNJ12,0.00932705,0.0177883,0.00868737,0.0177229,0.034295,0.0361037,0.0326458,0.0,0.033061,0.0660134,0.0171599,0.0175112,0.008938,0.0,0.00846108,0.0,0.0,0.00784448,0.0553434,0.0594904,0.073328,0.0322206,0.00805781,0.00841409,0.0251569,0.0460704,0.162138
KCNJ13,0.0579058,0.187387,0.0530575,0.013433,0.0,0.0263398,0.0,0.0,0.0125329,0.0,0.0352717,0.0,0.0432906,0.0141308,0.0665023,0.0,0.0,0.0,0.0122353,0.0,0.0,0.0,0.0,0.0,0.0370201,0.0,0.0
KCNJ14,0.283462,0.30395,0.193514,0.106948,0.0854877,0.195653,0.265443,0.295254,0.167256,0.181957,0.120495,0.374557,0.220266,0.222657,0.155645,0.19705,0.379904,0.14553,0.336618,0.440652,0.455924,0.192695,0.112194,0.237936,0.214351,0.247323,0.120558
KCNJ15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00654446,0.0,0.0125785,0.0,0.0,0.0063218,0.0,0.0
KCNJ16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00927593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNJ18,0.0,0.0,0.012976,0.0132617,0.012788,0.0134278,0.0241896,0.0365925,0.0,0.0,0.0127411,0.0,0.0,0.0137423,0.0252963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0248581,0.0123469,0.0136711,0.0126072
KCNJ2,0.0,0.00979326,0.0,0.00993827,0.0,0.0,0.0,0.00876283,0.0,0.0,0.0,0.0,0.0,0.0206009,0.0198085,0.0093592,0.0,0.0282843,0.00910436,0.0185591,0.0,0.00880183,0.0,0.0,0.0,0.0105932,0.0
KCNJ3,0.539457,0.562048,0.499723,1.23078,0.935967,0.878021,0.434333,0.291964,0.325537,0.26565,0.401628,0.331175,0.650637,0.371281,0.563641,0.340042,0.483275,0.400605,2.77113,1.47188,2.41298,0.325664,0.52163,0.426492,0.36338,0.367699,0.427921
KCNJ4,0.253444,0.14692,0.0915979,0.165591,0.184924,0.267893,0.197126,0.0672201,0.157196,0.113652,0.188847,0.0239495,0.0468356,0.0719845,0.180114,0.866956,0.392783,0.669382,0.177637,0.561719,0.542466,0.224978,0.248423,0.116529,0.283917,0.275783,0.164798
KCNJ5,0.0,0.0,0.0,0.0,0.0,0.0,0.0190983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00628811,0.0,0.0,0.0,0.007361,0.0
KCNJ6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNJ8,0.685546,0.679333,0.633242,0.570115,0.617006,0.365854,0.17471,0.506137,0.279334,0.336478,0.328852,0.308307,0.284199,0.416357,0.290658,0.0510318,0.0520648,0.185912,1.35147,0.961522,0.940692,0.623533,0.380381,0.350335,0.427208,0.40081,0.575864
KCNJ9,0.0,0.0,0.0,0.00769723,0.00369061,0.0,0.00714241,0.00350818,0.00357364,0.0,0.0,0.0,0.00398856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101139,0.00358507,0.0,0.0,0.00373392
KCNK1,11.286,9.61029,10.9001,10.8631,10.0548,9.88777,11.1196,12.9656,12.8146,12.2232,12.4542,11.9652,9.63856,11.1968,10.8908,12.0401,10.5446,11.9767,8.44718,9.2464,9.01295,14.4527,11.7811,12.4966,12.9807,14.125,12.679
KCNK10,0.0,0.0,0.0,0.00474885,0.0,0.0235964,0.0,0.0,0.00445498,0.0,0.0,0.0,0.0049625,0.0,0.00469159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNK12,0.0,0.166609,0.3187,0.836896,0.738596,0.869098,0.233947,0.629948,0.162467,0.744971,0.763007,0.415075,0.236938,0.0814995,0.230407,2.9883,2.29046,2.6497,2.13012,2.18854,1.57863,0.309755,0.246834,0.739169,0.248528,0.567576,0.680866
KCNK13,0.0260225,0.149285,0.120655,0.175115,0.072566,0.050555,0.0451903,0.112937,0.137484,0.0227921,0.118683,0.0487359,0.075272,0.0252188,0.0,0.335868,0.289319,0.479743,0.304422,0.445975,0.280451,0.066571,0.221823,0.0466254,0.115571,0.07672,0.117502
KCNK15,3.52608,4.01927,2.88083,5.2257,6.39381,5.80305,3.84795,3.79257,3.62415,3.69424,3.84053,3.72128,4.07366,2.74152,3.99068,4.53979,4.14834,3.91064,6.83102,10.6032,9.7026,4.90028,4.26302,4.27392,4.68693,4.92352,5.13713
KCNK16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNK17,0.0,0.0,0.0,0.0,0.0,0.0322386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNK18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0437539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0427211,0.0,0.0861347,0.0,0.0,0.0,0.0,0.0
KCNK2,0.536752,0.392481,0.373352,0.507417,0.537443,0.531295,0.495059,0.465704,0.413556,0.484345,0.476465,0.499261,0.516732,0.370747,0.359506,0.986225,1.06575,1.15137,1.45797,1.02875,1.35408,0.47177,0.461966,0.427281,0.420463,0.509929,0.27893
KCNK3,0.00845387,0.0160235,0.0,0.0158885,0.0153122,0.0,0.0229168,0.0151541,0.0153467,0.0,0.0228985,0.00783662,0.00813454,0.0164882,0.015414,0.0145956,0.0219641,0.0143122,0.0481485,0.0760645,0.0407552,0.00744874,0.0,0.0,0.0,0.0,0.0156797
KCNK4,0.0812971,0.117995,0.0382581,0.234982,0.0763475,0.243271,0.0,0.224199,0.0376444,0.0375033,0.0392076,0.0,0.115206,0.117671,0.0368653,0.475512,0.365759,0.457929,0.0417689,0.329157,0.239353,0.145352,0.0,0.0,0.266992,0.118774,0.036809
KCNK5,4.32177,4.86054,3.33953,3.95359,4.43788,3.60689,5.27189,4.96748,4.45764,3.58064,4.01029,3.72959,3.3915,3.02838,3.54495,1.93575,1.65075,1.79429,6.33743,10.361,8.24731,4.95185,5.07053,4.78059,5.12902,5.5072,5.62902
KCNK6,15.3419,13.1583,11.7084,13.3564,14.3673,13.2644,13.7131,15.231,13.9915,11.3853,12.029,10.9734,10.9499,14.2616,15.397,14.1824,13.7742,13.9212,14.4243,16.3138,15.7218,13.8217,12.5308,12.9734,12.1333,13.3581,12.9502
KCNK7,0.094365,0.224713,0.182486,0.181593,0.0875656,0.139258,0.170838,0.0432075,0.0,0.170833,0.0896043,0.268236,0.323404,0.189292,0.0868811,0.0817009,0.161888,0.0794881,0.0,0.0883625,0.0470452,0.122058,0.291534,0.129178,0.209728,0.0,0.209128
KCNK9,0.0,0.019001,0.0,0.0188846,0.0,0.00953305,0.00896058,0.00875187,0.0179962,0.0,0.0358611,0.0185915,0.00970471,0.0,0.0276127,0.0,0.0173838,0.0,0.0184059,0.00877631,0.0,0.0262054,0.00860557,0.0,0.0,0.0405455,0.00923403
KCNMA1,0.0329277,0.0419724,0.0281056,0.0230971,0.0305602,0.0189964,0.0446856,0.0516191,0.0443066,0.041565,0.0508447,0.0344102,0.0324407,0.0292545,0.0346298,0.0304401,0.0226738,0.0305592,0.0509066,0.0264741,0.0423164,0.0747027,0.0650478,0.0826546,0.0506579,0.0333034,0.0295945
KCNMB1,0.0,0.0,0.0,0.0,0.0584481,0.0307847,0.0,0.0,0.0,0.0,0.0299663,0.0927578,0.0315033,0.0,0.0,0.0,0.0,0.0,0.0,0.0588736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNMB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0176148
KCNMB3,1.30347,1.79745,1.22716,1.25372,1.18926,1.1559,1.3535,0.926638,1.68838,1.30727,1.44665,1.17462,1.48037,1.71609,1.38573,0.504836,0.649954,0.476293,1.31729,0.440729,0.540899,0.751819,1.54908,1.19781,0.957876,0.722551,0.856141
KCNMB4,0.255042,0.306082,0.275961,0.273507,0.190897,0.214825,0.310298,0.286128,0.434976,0.309991,0.340542,0.323455,0.293427,0.242487,0.295371,0.158499,0.118105,0.114638,0.23363,0.23441,0.208039,0.394021,0.353358,0.320141,0.457512,0.407114,0.420468
KCNN1,0.0,0.054123,0.0170937,0.0175194,0.0509354,0.0179653,0.0,0.0,0.0678614,0.0339343,0.0176944,0.0,0.0,0.0181643,0.0,0.0632367,0.0621519,0.0304809,0.0188723,0.0,0.0923407,0.0,0.0,0.0174899,0.0177974,0.0189161,0.0
KCNN2,0.0445283,0.0738899,0.02052,0.0837138,0.0602504,0.116193,0.0,0.0202226,0.010343,0.0390354,0.0303793,0.0313528,0.0529239,0.0322084,0.0611497,0.0,0.00966743,0.00940603,0.0826495,0.0595625,0.0640764,0.0100639,0.0394801,0.0206658,0.0618306,0.034851,0.0846015
KCNN3,0.0,0.0,0.0,0.0,0.00343441,0.0,0.0,0.00330825,0.00342455,0.00637753,0.0,0.0,0.0,0.0,0.00355308,0.0,0.0,0.0,0.00337858,0.0,0.0180571,0.0,0.0,0.00338817,0.0,0.0039518,0.0
KCNN4,5.43986,5.14488,5.13849,3.90402,3.70078,3.43055,3.72527,4.39045,3.81371,2.97842,2.93346,3.0702,4.71433,5.72917,5.47417,11.8933,12.1061,10.4583,2.85709,4.33914,4.13322,3.23627,2.5039,2.53039,3.55268,4.29358,4.29836
KCNQ1,0.140528,0.0746636,0.100447,0.0436419,0.0563086,0.134074,0.134644,0.314322,0.122938,0.136447,0.12677,0.114769,0.0591838,0.0454096,0.0418329,0.0796729,0.0131011,0.0770801,0.167913,0.0979981,0.136243,0.162903,0.202328,0.139609,0.226494,0.275725,0.157751
KCNQ2,0.0585316,0.0713782,0.029821,0.0705177,0.117082,0.1086,0.0516794,0.0949848,0.076363,0.0520353,0.0930058,0.0396343,0.0304382,0.0516894,0.0770208,0.0549496,0.0497141,0.0708802,0.0953034,0.169974,0.131107,0.0512077,0.0419901,0.0529154,0.0921903,0.109943,0.126805
KCNQ3,0.0,0.00176968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00161981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNQ4,0.46511,0.600229,0.344098,0.308006,0.333473,0.279478,0.418525,0.605794,0.472101,0.320822,0.532393,0.325531,0.350542,0.38891,0.460504,0.412459,0.61846,0.313972,0.445853,0.571602,0.670832,0.314589,0.421982,0.545993,0.477776,0.458794,0.455773
KCNQ5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012981
KCNRG,0.0621729,0.0484633,0.351566,0.163525,0.234107,0.235969,0.251288,0.0499899,0.149476,0.0776791,0.196456,0.232585,0.0592543,0.0938882,0.146684,0.0342895,0.124887,0.0,0.226724,0.0349737,8.36882e-09,0.0833208,0.123858,0.275603,0.129638,0.095375,0.426418
KCNS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
